,new_region,date,nombre_de_trains_programmes,nombre_de_trains_ayant_circule,nombre_de_trains_annules,nombre_de_trains_en_retard_a_l_arrivee,taux_de_regularite,nombre_de_trains_a_l_heure_pour_un_train_en_retard_a_l_arrivee,annee,mois
420,Normandie,2016-11-01,8510.0,8341.0,169.0,949.0,88.62246733005635,7.7892518440463645,2016,11
360,Hauts-de-France,2016-11-01,28980.0,28326.0,654.0,4352.0,84.63602344136129,5.508731617647059,2016,11
757,Provence-Alpes-Côte d'Azur,2016-11-01,15410.0,14986.0,424.0,2285.0,84.75243560656612,5.558424507658644,2016,11
312,Grand Est,2016-11-01,40127.0,39520.0,607.0,2995.0,92.42155870445345,12.195325542570952,2016,11
638,Pays de la Loire,2016-11-01,11051.0,10854.0,197.0,1982.0,81.73945089367975,4.476286579212916,2016,11
572,Occitanie,2016-11-01,12687.0,12182.0,505.0,1744.0,85.68379576424232,5.985091743119266,2016,11
46,Auvergne-Rhône-Alpes,2016-11-01,31108.0,30604.0,504.0,4939.0,83.86158672069011,5.1963960315853415,2016,11
106,Bourgogne-Franche-Comté,2016-11-01,12781.0,12546.0,235.0,2040.0,83.73983739837398,5.15,2016,11
480,Nouvelle Aquitaine,2016-11-01,16211.0,15950.0,261.0,2463.0,84.55799373040752,5.4758424685343075,2016,11
166,Bretagne,2016-11-01,7885.0,7763.0,122.0,950.0,87.76246296534845,7.171578947368421,2016,11
313,Grand Est,2016-12-01,41293.0,40381.0,912.0,2172.0,94.62123275798024,17.591620626151013,2016,12
47,Auvergne-Rhône-Alpes,2016-12-01,33638.0,33072.0,566.0,4678.0,85.85510401548137,6.069687900812313,2016,12
639,Pays de la Loire,2016-12-01,10644.0,10460.0,184.0,1071.0,89.76099426386233,8.766573295985062,2016,12
107,Bourgogne-Franche-Comté,2016-12-01,13482.0,13270.0,212.0,1470.0,88.92238131122834,8.02721088435374,2016,12
758,Provence-Alpes-Côte d'Azur,2016-12-01,15233.0,14436.0,797.0,2287.0,84.15766140205044,5.312199387844338,2016,12
361,Hauts-de-France,2016-12-01,29604.0,29084.0,520.0,2572.0,91.15664970430477,10.307931570762053,2016,12
167,Bretagne,2016-12-01,8343.0,8266.0,77.0,383.0,95.36656181950157,20.5822454308094,2016,12
573,Occitanie,2016-12-01,12764.0,12437.0,327.0,1665.0,86.61252713676932,6.46966966966967,2016,12
421,Normandie,2016-12-01,9192.0,9030.0,162.0,606.0,93.2890365448505,13.900990099009901,2016,12
481,Nouvelle Aquitaine,2016-12-01,17581.0,17184.0,397.0,2073.0,87.93645251396649,7.289435600578871,2016,12
48,Auvergne-Rhône-Alpes,2017-01-01,36266.0,35578.0,688.0,4841.0,86.39327674405531,6.349307994216071,2017,1
108,Bourgogne-Franche-Comté,2017-01-01,13544.0,13331.0,213.0,1410.0,89.42314905108394,8.454609929078014,2017,1
362,Hauts-de-France,2017-01-01,31401.0,30775.0,626.0,2976.0,90.3298131600325,9.34106182795699,2017,1
422,Normandie,2017-01-01,9302.0,9169.0,133.0,553.0,93.96880793979714,15.580470162748643,2017,1
759,Provence-Alpes-Côte d'Azur,2017-01-01,15760.0,15094.0,666.0,2294.0,84.80190804293096,5.579773321708806,2017,1
168,Bretagne,2017-01-01,8208.0,8147.0,61.0,320.0,96.07217380630907,24.459375,2017,1
574,Occitanie,2017-01-01,13224.0,12890.0,334.0,1842.0,85.70985259891388,5.997828447339848,2017,1
482,Nouvelle Aquitaine,2017-01-01,17687.0,17228.0,459.0,1964.0,88.59995356396564,7.771894093686354,2017,1
640,Pays de la Loire,2017-01-01,11347.0,11112.0,235.0,1002.0,90.98272138228941,10.089820359281438,2017,1
109,Bourgogne-Franche-Comté,2017-02-01,12002.0,11878.0,124.0,1090.0,90.82337093786833,9.897247706422018,2017,2
169,Bretagne,2017-02-01,7442.0,7398.0,44.0,146.0,98.0264936469316,49.67123287671233,2017,2
49,Auvergne-Rhône-Alpes,2017-02-01,32163.0,31810.0,353.0,3559.0,88.81169443571204,7.937903905591458,2017,2
641,Pays de la Loire,2017-02-01,10741.0,10604.0,137.0,672.0,93.6627687665032,14.779761904761905,2017,2
575,Occitanie,2017-02-01,10969.0,10728.0,241.0,1294.0,87.93810589112603,7.290571870170015,2017,2
423,Normandie,2017-02-01,8495.0,8387.0,108.0,372.0,95.56456420651007,21.545698924731184,2017,2
760,Provence-Alpes-Côte d'Azur,2017-02-01,13984.0,13553.0,431.0,1796.0,86.74832140485502,6.546213808463252,2017,2
363,Hauts-de-France,2017-02-01,27782.0,27443.0,339.0,2055.0,92.51175163065263,12.354257907542578,2017,2
483,Nouvelle Aquitaine,2017-02-01,15448.0,15060.0,388.0,1525.0,89.8738379814077,8.875409836065574,2017,2
576,Occitanie,2017-03-01,13207.0,12952.0,255.0,1426.0,88.99011735639283,8.082748948106591,2017,3
761,Provence-Alpes-Côte d'Azur,2017-03-01,15573.0,15207.0,366.0,2016.0,86.74294732688894,6.543154761904762,2017,3
424,Normandie,2017-03-01,9539.0,9450.0,89.0,441.0,95.33333333333333,20.428571428571427,2017,3
364,Hauts-de-France,2017-03-01,31919.0,31466.0,453.0,2229.0,92.91616347803979,13.116644235082997,2017,3
110,Bourgogne-Franche-Comté,2017-03-01,13428.0,13219.0,209.0,1142.0,91.36091988803994,10.575306479859895,2017,3
642,Pays de la Loire,2017-03-01,11972.0,11742.0,230.0,822.0,92.99948901379663,13.284671532846716,2017,3
170,Bretagne,2017-03-01,8349.0,8265.0,84.0,224.0,97.28977616454931,35.89732142857143,2017,3
50,Auvergne-Rhône-Alpes,2017-03-01,36241.0,35403.0,838.0,3953.0,88.83427958082649,7.9559827978750315,2017,3
484,Nouvelle Aquitaine,2017-03-01,17305.0,16961.0,344.0,1307.0,92.29408643358292,11.977046671767406,2017,3
485,Nouvelle Aquitaine,2017-04-01,15774.0,15470.0,304.0,1220.0,92.11376858435682,11.680327868852459,2017,4
51,Auvergne-Rhône-Alpes,2017-04-01,30342.0,29967.0,375.0,2982.0,90.04905395935529,9.049295774647888,2017,4
365,Hauts-de-France,2017-04-01,28821.0,28447.0,374.0,1811.0,93.63377509051921,14.707896189950304,2017,4
577,Occitanie,2017-04-01,12210.0,11994.0,216.0,1168.0,90.26179756544938,9.268835616438356,2017,4
425,Normandie,2017-04-01,8701.0,8645.0,56.0,397.0,95.40775014459226,20.775818639798487,2017,4
171,Bretagne,2017-04-01,7378.0,7303.0,75.0,874.0,88.03231548678625,7.355835240274599,2017,4
111,Bourgogne-Franche-Comté,2017-04-01,12391.0,12308.0,83.0,861.0,93.00454988625285,13.29500580720093,2017,4
643,Pays de la Loire,2017-04-01,10905.0,10808.0,97.0,599.0,94.45780903034789,17.043405676126877,2017,4
762,Provence-Alpes-Côte d'Azur,2017-04-01,14840.0,14467.0,373.0,2321.0,83.9565908619617,5.233089185695821,2017,4
578,Occitanie,2017-05-01,12815.0,12613.0,202.0,1064.0,91.56425909775628,10.854323308270677,2017,5
112,Bourgogne-Franche-Comté,2017-05-01,13024.0,15953.0,71.0,933.0,94.15157023757287,16.09860664523044,2017,5
52,Auvergne-Rhône-Alpes,2017-05-01,32295.0,31638.0,657.0,3569.0,88.71926164738605,7.864667974222471,2017,5
763,Provence-Alpes-Côte d'Azur,2017-05-01,15683.0,15337.0,346.0,2376.0,84.50805242224685,5.45496632996633,2017,5
172,Bretagne,2017-05-01,8133.0,8046.0,87.0,256.0,96.81829480487198,30.4296875,2017,5
486,Nouvelle Aquitaine,2017-05-01,16922.0,16587.0,335.0,1410.0,91.49936697413638,10.763829787234043,2017,5
366,Hauts-de-France,2017-05-01,29814.0,29418.0,396.0,2555.0,91.31484125365422,10.51389432485323,2017,5
426,Normandie,2017-05-01,8946.0,8853.0,93.0,518.0,94.14887608720208,16.090733590733592,2017,5
644,Pays de la Loire,2017-05-01,11367.0,11252.0,115.0,740.0,93.42339139708496,14.205405405405406,2017,5
113,Bourgogne-Franche-Comté,2017-06-01,12914.0,12826.0,88.0,1172.0,90.86231093092157,9.943686006825939,2017,6
173,Bretagne,2017-06-01,7956.0,7855.0,101.0,410.0,94.7803946530872,18.158536585365855,2017,6
645,Pays de la Loire,2017-06-01,11373.0,11167.0,206.0,1051.0,90.58834064654786,9.62511893434824,2017,6
487,Nouvelle Aquitaine,2017-06-01,16522.0,16008.0,514.0,1847.0,88.46201899050475,7.667027612344342,2017,6
579,Occitanie,2017-06-01,13044.0,12740.0,304.0,1382.0,89.15227629513343,8.218523878437047,2017,6
367,Hauts-de-France,2017-06-01,29798.0,29089.0,709.0,3090.0,89.37742789370553,8.413915857605177,2017,6
53,Auvergne-Rhône-Alpes,2017-06-01,31959.0,31448.0,511.0,3666.0,88.34266090053421,7.578286961265684,2017,6
427,Normandie,2017-06-01,9107.0,8936.0,171.0,665.0,92.55819158460162,12.437593984962406,2017,6
764,Provence-Alpes-Côte d'Azur,2017-06-01,14891.0,14456.0,435.0,2402.0,83.38406198118429,5.018318068276436,2017,6
580,Occitanie,2017-07-01,12617.0,12355.0,262.0,1487.0,87.96438688789964,7.308675184936113,2017,7
54,Auvergne-Rhône-Alpes,2017-07-01,31664.0,31183.0,481.0,3439.0,88.97155501394991,8.067461471357953,2017,7
488,Nouvelle Aquitaine,2017-07-01,16962.0,16662.0,300.0,1767.0,89.3950306085704,8.429541595925297,2017,7
428,Normandie,2017-07-01,9104.0,8998.0,106.0,555.0,93.83196265836852,15.212612612612613,2017,7
646,Pays de la Loire,2017-07-01,11635.0,11466.0,169.0,841.0,92.66527123669981,12.633769322235434,2017,7
368,Hauts-de-France,2017-07-01,24328.0,23919.0,409.0,1754.0,92.66691751327397,12.636830102622577,2017,7
765,Provence-Alpes-Côte d'Azur,2017-07-01,14918.0,14405.0,513.0,2668.0,81.4786532454009,4.399175412293853,2017,7
114,Bourgogne-Franche-Comté,2017-07-01,11816.0,11639.0,177.0,1035.0,91.10748346077841,10.245410628019323,2017,7
174,Bretagne,2017-07-01,7493.0,7456.0,37.0,278.0,96.27145922746782,25.820143884892087,2017,7
766,Provence-Alpes-Côte d'Azur,2017-08-01,14967.0,14450.0,517.0,2639.0,81.73702422145328,4.475558923834786,2017,8
55,Auvergne-Rhône-Alpes,2017-08-01,31490.0,31059.0,431.0,3109.0,89.99001899610418,8.99002894821486,2017,8
115,Bourgogne-Franche-Comté,2017-08-01,12261.0,12107.0,154.0,832.0,93.12794251259602,13.551682692307692,2017,8
647,Pays de la Loire,2017-08-01,12286.0,12050.0,236.0,715.0,94.06639004149378,15.853146853146853,2017,8
581,Occitanie,2017-08-01,12919.0,12705.0,214.0,1374.0,89.185360094451,8.246724890829695,2017,8
489,Nouvelle Aquitaine,2017-08-01,17691.0,17288.0,403.0,1435.0,91.69944470152707,11.047386759581881,2017,8
175,Bretagne,2017-08-01,8191.0,8146.0,45.0,265.0,96.7468696292659,29.739622641509435,2017,8
369,Hauts-de-France,2017-08-01,24994.0,24698.0,296.0,1651.0,93.31524819823467,13.959418534221683,2017,8
429,Normandie,2017-08-01,9311.0,9320.0,81.0,404.0,95.66523605150215,22.06930693069307,2017,8
56,Auvergne-Rhône-Alpes,2017-09-01,32514.0,32165.0,349.0,3151.0,90.20363749417068,9.207870517296097,2017,9
582,Occitanie,2017-09-01,12243.0,12011.0,232.0,1261.0,89.50129048372325,8.52498017446471,2017,9
176,Bretagne,2017-09-01,9024.0,8920.0,104.0,393.0,95.59417040358744,21.697201017811704,2017,9
490,Nouvelle Aquitaine,2017-09-01,16310.0,15995.0,315.0,1676.0,89.52172553923101,8.543556085918855,2017,9
370,Hauts-de-France,2017-09-01,29211.0,28728.0,483.0,2819.0,90.18727373990532,9.19084781837531,2017,9
430,Normandie,2017-09-01,8871.0,8812.0,59.0,484.0,94.50748978665456,17.206611570247933,2017,9
767,Provence-Alpes-Côte d'Azur,2017-09-01,14396.0,13981.0,415.0,2148.0,84.6362921107217,5.508845437616388,2017,9
116,Bourgogne-Franche-Comté,2017-09-01,11827.0,12344.0,113.0,1143.0,90.74044069993519,9.799650043744531,2017,9
648,Pays de la Loire,2017-09-01,12309.0,12091.0,218.0,905.0,92.51509387147465,12.360220994475139,2017,9
177,Bretagne,2017-10-01,9098.0,8989.0,109.0,516.0,94.25965068416954,16.420542635658915,2017,10
583,Occitanie,2017-10-01,12284.0,12083.0,201.0,1689.0,86.02168335678226,6.153937240970989,2017,10
117,Bourgogne-Franche-Comté,2017-10-01,13117.0,13020.0,97.0,1228.0,90.56835637480799,9.602605863192183,2017,10
491,Nouvelle Aquitaine,2017-10-01,17112.0,16797.0,315.0,1798.0,89.2957075668274,8.342046718576196,2017,10
649,Pays de la Loire,2017-10-01,13036.0,12858.0,178.0,1154.0,91.02504277492612,10.1421143847487,2017,10
768,Provence-Alpes-Côte d'Azur,2017-10-01,15322.0,14841.0,481.0,2225.0,85.00774880398895,5.670112359550561,2017,10
431,Normandie,2017-10-01,9257.0,9159.0,98.0,649.0,92.91407358881975,13.112480739599384,2017,10
371,Hauts-de-France,2017-10-01,30958.0,30500.0,458.0,3344.0,89.03606557377049,8.120813397129186,2017,10
57,Auvergne-Rhône-Alpes,2017-10-01,33634.0,33123.0,511.0,3729.0,88.74196177882438,7.882542236524538,2017,10
118,Bourgogne-Franche-Comté,2017-11-01,12569.0,12359.0,210.0,1361.0,88.98778218302452,8.080822924320353,2017,11
584,Occitanie,2017-11-01,12416.0,12176.0,240.0,1722.0,85.85742444152432,6.070847851335656,2017,11
178,Bretagne,2017-11-01,8902.0,8807.0,95.0,569.0,93.539230157829,14.478031634446397,2017,11
769,Provence-Alpes-Côte d'Azur,2017-11-01,15011.0,14505.0,506.0,2750.0,81.04102033781454,4.274545454545454,2017,11
650,Pays de la Loire,2017-11-01,12465.0,12244.0,221.0,1717.0,85.97680496569748,6.131042516016308,2017,11
58,Auvergne-Rhône-Alpes,2017-11-01,32366.0,31930.0,436.0,3995.0,87.4882555590354,6.992490613266583,2017,11
372,Hauts-de-France,2017-11-01,29353.0,28935.0,418.0,3938.0,86.39018489718335,6.347638395124429,2017,11
432,Normandie,2017-11-01,8742.0,8614.0,128.0,708.0,91.78082191780823,11.166666666666666,2017,11
492,Nouvelle Aquitaine,2017-11-01,16712.0,16335.0,377.0,1962.0,87.98898071625344,7.325688073394495,2017,11
59,Auvergne-Rhône-Alpes,2017-12-01,32540.0,31967.0,573.0,4251.0,86.70191134607565,6.519877675840979,2017,12
770,Provence-Alpes-Côte d'Azur,2017-12-01,15094.0,14110.0,984.0,2256.0,84.01133947554925,5.254432624113475,2017,12
433,Normandie,2017-12-01,8828.0,8641.0,187.0,689.0,92.0263858349728,11.541364296081277,2017,12
585,Occitanie,2017-12-01,12533.0,12142.0,391.0,1663.0,86.303739087465,6.301262778111846,2017,12
373,Hauts-de-France,2017-12-01,28506.0,27970.0,536.0,3111.0,88.87736860922416,7.990678238508518,2017,12
179,Bretagne,2017-12-01,9266.0,9167.0,99.0,524.0,94.2838442238464,16.494274809160306,2017,12
651,Pays de la Loire,2017-12-01,12465.0,12160.0,305.0,1478.0,87.84539473684211,7.227334235453315,2017,12
493,Nouvelle Aquitaine,2017-12-01,17170.0,16673.0,497.0,2001.0,87.99856054699214,7.332333833083458,2017,12
119,Bourgogne-Franche-Comté,2017-12-01,13226.0,13008.0,218.0,1171.0,90.99784747847478,10.108454312553373,2017,12
586,Occitanie,2018-01-01,12068.0,11812.0,256.0,1306.0,88.94344734168642,8.044410413476264,2018,1
494,Nouvelle Aquitaine,2018-01-01,17703.0,17271.0,432.0,1654.0,90.42325285160095,9.441958887545345,2018,1
771,Provence-Alpes-Côte d'Azur,2018-01-01,15825.0,15205.0,620.0,2054.0,86.49128576126274,6.4026290165530675,2018,1
180,Bretagne,2018-01-01,9697.0,9544.0,153.0,507.0,94.68776194467729,17.82445759368836,2018,1
652,Pays de la Loire,2018-01-01,13108.0,12862.0,246.0,883.0,93.1348157362774,13.566251415628539,2018,1
587,Occitanie,2018-02-01,10626.0,10212.0,414.0,1383.0,86.45710928319625,6.383947939262473,2018,2
772,Provence-Alpes-Côte d'Azur,2018-02-01,14484.0,13984.0,500.0,1891.0,86.47740274599542,6.395029085140138,2018,2
181,Bretagne,2018-02-01,8816.0,8747.0,69.0,346.0,96.0443580656225,24.28034682080925,2018,2
653,Pays de la Loire,2018-02-01,11812.0,11583.0,229.0,873.0,92.46309246309247,12.268041237113403,2018,2
495,Nouvelle Aquitaine,2018-02-01,15212.0,14865.0,347.0,1486.0,90.0033636057854,9.003364737550472,2018,2
182,Bretagne,2018-03-01,9679.0,9580.0,99.0,321.0,96.64926931106471,28.84423676012461,2018,3
588,Occitanie,2018-03-01,11766.0,11344.0,422.0,1376.0,87.87023977433005,7.244186046511628,2018,3
496,Nouvelle Aquitaine,2018-03-01,16211.0,15937.0,274.0,1172.0,92.64604379745246,12.598122866894197,2018,3
773,Provence-Alpes-Côte d'Azur,2018-03-01,15383.0,14845.0,538.0,1836.0,87.63219939373526,7.085511982570806,2018,3
654,Pays de la Loire,2018-03-01,12662.0,12386.0,276.0,736.0,94.05780720167931,15.828804347826088,2018,3
497,Nouvelle Aquitaine,2018-04-01,9453.0,9297.0,156.0,732.0,92.12649241690868,11.700819672131148,2018,4
774,Provence-Alpes-Côte d'Azur,2018-04-01,8990.0,8657.0,333.0,1016.0,88.2638327365138,7.520669291338582,2018,4
589,Occitanie,2018-04-01,6208.0,6045.0,163.0,737.0,87.80810587262201,7.202170963364993,2018,4
655,Pays de la Loire,2018-04-01,7814.0,7707.0,107.0,589.0,92.35759698974958,12.084889643463498,2018,4
183,Bretagne,2018-04-01,4874.0,4775.0,99.0,491.0,89.717277486911,8.725050916496945,2018,4
590,Occitanie,2018-05-01,6984.0,6758.0,226.0,801.0,88.14738088191773,7.436953807740324,2018,5
184,Bretagne,2018-05-01,5479.0,5349.0,130.0,246.0,95.40100953449243,20.74390243902439,2018,5
656,Pays de la Loire,2018-05-01,8429.0,8271.0,158.0,602.0,92.72155724821666,12.73920265780731,2018,5
498,Nouvelle Aquitaine,2018-05-01,9819.0,9615.0,204.0,826.0,91.40925637025481,10.64043583535109,2018,5
775,Provence-Alpes-Côte d'Azur,2018-05-01,9712.0,9388.0,324.0,1029.0,89.03919897741798,8.123420796890185,2018,5
185,Bretagne,2018-06-01,6910.0,6760.0,150.0,385.0,94.30473372781066,16.558441558441558,2018,6
591,Occitanie,2018-06-01,8310.0,8063.0,247.0,1278.0,84.14982016619125,5.309076682316119,2018,6
657,Pays de la Loire,2018-06-01,9209.0,8948.0,261.0,825.0,90.78006258381761,9.846060606060606,2018,6
499,Nouvelle Aquitaine,2018-06-01,11696.0,11401.0,295.0,1293.0,88.65888957109026,7.817478731631864,2018,6
776,Provence-Alpes-Côte d'Azur,2018-06-01,10515.0,10251.0,264.0,1216.0,88.13774265925275,7.4300986842105265,2018,6
186,Bretagne,2018-07-01,8203.0,8119.0,84.0,566.0,93.02869811553147,13.34452296819788,2018,7
500,Nouvelle Aquitaine,2018-07-01,15562.0,15054.0,508.0,2080.0,86.18307426597582,6.2375,2018,7
658,Pays de la Loire,2018-07-01,11753.0,11546.0,207.0,988.0,91.44292395634852,10.686234817813766,2018,7
777,Provence-Alpes-Côte d'Azur,2018-07-01,15214.0,14384.0,830.0,2154.0,85.02502780867631,5.677808727948004,2018,7
778,Provence-Alpes-Côte d'Azur,2018-08-01,14797.0,14012.0,785.0,2012.0,85.64087924636026,5.964214711729622,2018,8
659,Pays de la Loire,2018-08-01,12171.0,11983.0,188.0,823.0,93.13193691062338,13.560145808019442,2018,8
187,Bretagne,2018-08-01,8389.0,8277.0,112.0,325.0,96.07345656638878,24.467692307692307,2018,8
501,Nouvelle Aquitaine,2018-08-01,17137.0,16819.0,318.0,1590.0,90.54640585052618,9.577987421383648,2018,8
660,Pays de la Loire,2018-09-01,12266.0,12086.0,180.0,774.0,93.5958960781069,14.61498708010336,2018,9
502,Nouvelle Aquitaine,2018-09-01,16291.0,16112.0,179.0,1252.0,92.22939424031777,11.869009584664537,2018,9
779,Provence-Alpes-Côte d'Azur,2018-09-01,15111.0,14490.0,621.0,1650.0,88.6128364389234,7.781818181818182,2018,9
188,Bretagne,2018-09-01,8855.0,8762.0,93.0,338.0,96.14243323442136,24.923076923076923,2018,9
503,Nouvelle Aquitaine,2018-10-01,17275.0,17103.0,172.0,1372.0,91.97801555282699,11.465743440233236,2018,10
661,Pays de la Loire,2018-10-01,13159.0,12928.0,231.0,1058.0,91.81621287128714,11.219281663516067,2018,10
780,Provence-Alpes-Côte d'Azur,2018-10-01,15342.0,14679.0,663.0,2125.0,85.52353702568296,5.907764705882353,2018,10
189,Bretagne,2018-10-01,9650.0,9519.0,131.0,464.0,95.12553839689043,19.51508620689655,2018,10
781,Provence-Alpes-Côte d'Azur,2018-11-01,15095.0,14234.0,861.0,2315.0,83.73612477167346,5.148596112311015,2018,11
504,Nouvelle Aquitaine,2018-11-01,16671.0,16448.0,223.0,1758.0,89.31177042801556,8.35608646188851,2018,11
190,Bretagne,2018-11-01,9346.0,9216.0,130.0,709.0,92.30685763888889,11.998589562764456,2018,11
662,Pays de la Loire,2018-11-01,12640.0,12295.0,345.0,1523.0,87.61285075233835,7.072882468811557,2018,11
782,Provence-Alpes-Côte d'Azur,2018-12-01,14588.0,13944.0,644.0,1928.0,86.1732644865175,6.232365145228216,2018,12
663,Pays de la Loire,2018-12-01,12433.0,12167.0,266.0,1215.0,90.01397221993918,9.013991769547324,2018,12
505,Nouvelle Aquitaine,2018-12-01,16529.0,16251.0,278.0,1561.0,90.39443726539905,9.410634208840486,2018,12
191,Bretagne,2018-12-01,9249.0,9115.0,134.0,528.0,94.20735052111904,16.263257575757574,2018,12
506,Nouvelle Aquitaine,2019-01-01,18076.0,17673.0,403.0,1107.0,93.73620777457138,14.964769647696476,2019,1
664,Pays de la Loire,2019-01-01,13083.0,12851.0,232.0,805.0,93.73589603921874,14.963975155279503,2019,1
783,Provence-Alpes-Côte d'Azur,2019-01-01,15330.0,14804.0,526.0,1675.0,88.68549040799783,7.83820895522388,2019,1
192,Bretagne,2019-01-01,9535.0,9448.0,87.0,349.0,96.30609652836579,26.07163323782235,2019,1
193,Bretagne,2019-02-01,8980.0,8908.0,72.0,247.0,97.22721149528513,35.064777327935225,2019,2
665,Pays de la Loire,2019-02-01,11862.0,11648.0,214.0,682.0,94.14491758241758,16.079178885630498,2019,2
507,Nouvelle Aquitaine,2019-02-01,15747.0,15509.0,238.0,893.0,94.24205300148301,16.367301231802912,2019,2
784,Provence-Alpes-Côte d'Azur,2019-02-01,13637.0,13241.0,396.0,1567.0,88.16554640888151,7.449904275686024,2019,2
666,Pays de la Loire,2019-03-01,12633.0,12387.0,246.0,821.0,93.37208363607007,14.087697929354446,2019,3
508,Nouvelle Aquitaine,2019-03-01,17077.0,16874.0,203.0,881.0,94.77894986369563,18.153234960272417,2019,3
194,Bretagne,2019-03-01,9303.0,9214.0,89.0,258.0,97.19991317560235,34.713178294573645,2019,3
785,Provence-Alpes-Côte d'Azur,2019-03-01,15306.0,14798.0,508.0,1440.0,90.2689552642249,9.276388888888889,2019,3
509,Nouvelle Aquitaine,2019-04-01,16414.0,16267.0,147.0,894.0,94.50421097928322,17.195749440715883,2019,4
786,Provence-Alpes-Côte d'Azur,2019-04-01,14725.0,14363.0,362.0,1424.0,90.08563670542365,9.086376404494382,2019,4
667,Pays de la Loire,2019-04-01,12350.0,12161.0,189.0,818.0,93.27357947537209,13.86674816625917,2019,4
195,Bretagne,2019-04-01,8934.0,8891.0,43.0,241.0,97.28939376897986,35.892116182572614,2019,4
668,Pays de la Loire,2019-05-01,12351.0,12184.0,167.0,602.0,95.05909389363099,19.239202657807308,2019,5
787,Provence-Alpes-Côte d'Azur,2019-05-01,14989.0,14684.0,305.0,1105.0,92.47480250612912,12.28868778280543,2019,5
196,Bretagne,2019-05-01,9005.0,8918.0,87.0,267.0,97.00605516932048,32.40074906367041,2019,5
510,Nouvelle Aquitaine,2019-05-01,17064.0,16834.0,230.0,827.0,95.08732327432577,19.355501813784763,2019,5
788,Provence-Alpes-Côte d'Azur,2019-06-01,14045.0,13662.0,383.0,1332.0,90.25032938076416,9.256756756756756,2019,6
511,Nouvelle Aquitaine,2019-06-01,15704.0,15302.0,402.0,1411.0,90.77898313945889,9.844790928419561,2019,6
669,Pays de la Loire,2019-06-01,11852.0,11626.0,226.0,1033.0,91.11474281782212,10.25459825750242,2019,6
197,Bretagne,2019-06-01,8726.0,8628.0,98.0,432.0,94.99304589707927,18.97222222222222,2019,6
512,Nouvelle Aquitaine,2019-07-01,17537.0,17120.0,417.0,1411.0,91.75817757009345,11.133238837703756,2019,7
198,Bretagne,2019-07-01,8422.0,8329.0,93.0,322.0,96.13398967463081,24.866459627329192,2019,7
789,Provence-Alpes-Côte d'Azur,2019-07-01,14475.0,14082.0,393.0,1433.0,89.82388865218009,8.826936496859735,2019,7
670,Pays de la Loire,2019-07-01,12246.0,12087.0,159.0,775.0,93.5881525606023,14.596129032258064,2019,7
790,Provence-Alpes-Côte d'Azur,2019-08-01,14062.0,13827.0,235.0,1276.0,90.7716785998409,9.836206896551724,2019,8
671,Pays de la Loire,2019-08-01,11582.0,11338.0,244.0,592.0,94.77862056800141,18.152027027027028,2019,8
513,Nouvelle Aquitaine,2019-08-01,16948.0,16705.0,243.0,1163.0,93.0380125710865,13.363714531384352,2019,8
199,Bretagne,2019-08-01,7743.0,7686.0,57.0,243.0,96.8384074941452,30.62962962962963,2019,8
514,Nouvelle Aquitaine,2019-09-01,16344.0,16182.0,162.0,1067.0,93.40625386231615,14.165885660731021,2019,9
791,Provence-Alpes-Côte d'Azur,2019-09-01,13846.0,13476.0,370.0,1174.0,91.2882160878599,10.47870528109029,2019,9
672,Pays de la Loire,2019-09-01,12087.0,11955.0,132.0,642.0,94.62986198243412,17.621495327102803,2019,9
200,Bretagne,2019-09-01,9224.0,9093.0,131.0,365.0,95.98592323765534,23.912328767123288,2019,9
673,Pays de la Loire,2019-10-01,12234.0,10932.0,1302.0,1002.0,90.83424807903403,9.910179640718562,2019,10
792,Provence-Alpes-Côte d'Azur,2019-10-01,13680.0,12614.0,1066.0,1485.0,88.22736641826542,7.494276094276095,2019,10
515,Nouvelle Aquitaine,2019-10-01,16366.0,14902.0,1464.0,1256.0,91.57160112736545,10.864649681528663,2019,10
201,Bretagne,2019-10-01,9589.0,9035.0,554.0,469.0,94.80907581627007,18.264392324093816,2019,10
516,Nouvelle Aquitaine,2019-11-01,15128.0,14554.0,574.0,1977.0,86.41610553799643,6.361659079413252,2019,11
202,Bretagne,2019-11-01,8719.0,8600.0,119.0,600.0,93.02325581395348,13.333333333333334,2019,11
674,Pays de la Loire,2019-11-01,11969.0,11846.0,123.0,1078.0,90.89988181664697,9.98886827458256,2019,11
793,Provence-Alpes-Côte d'Azur,2019-11-01,13662.0,13064.0,598.0,1980.0,84.8438456827924,5.597979797979798,2019,11
675,Pays de la Loire,2019-12-01,3835.0,3726.0,109.0,664.0,82.17928073000537,4.61144578313253,2019,12
517,Nouvelle Aquitaine,2019-12-01,3888.0,3635.0,253.0,752.0,79.31224209078404,3.833776595744681,2019,12
203,Bretagne,2019-12-01,3584.0,3545.0,39.0,387.0,89.08321579689704,8.160206718346254,2019,12
794,Provence-Alpes-Côte d'Azur,2019-12-01,4336.0,3459.0,877.0,585.0,83.08759757155248,4.912820512820513,2019,12
676,Pays de la Loire,2020-01-01,9655.0,9441.0,214.0,795.0,91.57928185573562,10.875471698113207,2020,1
795,Provence-Alpes-Côte d'Azur,2020-01-01,9905.0,9199.0,706.0,1065.0,88.42265463637352,7.63755868544601,2020,1
518,Nouvelle Aquitaine,2020-01-01,10387.0,10011.0,376.0,1153.0,88.48266906402957,7.682567215958369,2020,1
